	Green	Pink	Brown	S1	S2
denovo9953	0	1	0	0	0
denovo9774	0	0	0	0	2
denovo9775	0	1	0	0	0
denovo19815	0	0	0	1	0
denovo19814	1	0	0	0	0
denovo19817	0	1	0	0	0
denovo19816	0	2	1	0	0
denovo19811	1	0	0	0	0
denovo19810	1	0	0	0	0
denovo19813	0	1	0	0	0
denovo19812	0	1	0	0	0
denovo19819	0	0	0	1	0
denovo19818	0	0	3	0	0
denovo396	0	1	0	0	0
denovo397	0	0	0	1	0
denovo394	0	0	0	1	0
denovo395	1	0	0	0	0
denovo392	0	1	0	0	0
denovo393	0	0	1	0	0
denovo390	0	1	0	0	0
denovo391	0	1	0	0	0
denovo398	0	6	2	1	2
denovo399	0	0	0	1	0
denovo15011	0	1	0	0	0
denovo15010	0	0	1	0	0
denovo15013	1	0	0	0	0
denovo15012	0	1	0	0	0
denovo15015	0	0	1	0	0
denovo15014	0	1	0	0	0
denovo15017	0	1	0	0	0
denovo15016	2	11	2	2	1
denovo15019	0	0	1	2	0
denovo15018	0	1	0	0	0
denovo5769	0	0	0	0	1
denovo648	0	0	0	2	1
denovo649	0	1	0	0	0
denovo644	1	0	0	0	0
denovo645	0	0	1	0	0
denovo646	0	1	0	0	0
denovo647	0	0	0	0	1
denovo640	1	0	0	0	0
denovo641	0	1	0	0	0
denovo642	0	0	1	0	0
denovo643	0	1	0	0	0
denovo14760	0	0	1	0	0
denovo14761	0	0	0	1	0
denovo14762	0	0	0	1	0
denovo14763	0	0	0	1	0
denovo14764	0	0	1	0	0
denovo14765	1	0	0	0	0
denovo14766	72	1	0	0	0
denovo14767	1	0	0	0	0
denovo14768	0	1	0	0	0
denovo14769	0	0	0	1	0
denovo19064	1	0	0	0	0
denovo19065	0	0	0	1	0
denovo19066	0	0	1	0	0
denovo19067	0	0	1	0	0
denovo19060	0	0	1	0	0
denovo19061	2	0	0	0	0
denovo19062	1	0	0	0	0
denovo19063	0	1	0	0	0
denovo19068	0	0	0	1	0
denovo19069	1	0	0	0	0
denovo22459	0	1	0	0	0
denovo22458	0	0	0	1	0
denovo22457	0	0	1	0	0
denovo22456	0	0	0	1	0
denovo22455	0	1	0	0	0
denovo22454	1	0	0	0	0
denovo22453	1	13	8	9	1
denovo22452	1	0	0	0	0
denovo22451	0	1	0	0	0
denovo22450	0	0	0	1	0
denovo20341	0	0	1	0	0
denovo20340	0	0	0	1	0
denovo20343	0	1	0	0	0
denovo20342	0	1	0	0	0
denovo20345	0	0	1	0	0
denovo20344	0	0	0	1	0
denovo20347	0	0	0	1	0
denovo20346	0	0	1	0	0
denovo20349	0	0	1	0	0
denovo20348	2	0	0	0	0
denovo24851	0	0	1	0	0
denovo24850	0	1	0	0	0
denovo24853	1	0	0	0	0
denovo24852	0	0	1	1	0
denovo24855	1	0	0	0	0
denovo24854	1	0	0	0	0
denovo24857	10	2	1	1	0
denovo24856	0	0	2	4	5
denovo24859	0	1	0	0	0
denovo24858	6	1	0	0	0
denovo12359	0	0	1	0	0
denovo12358	0	0	7	0	0
denovo12357	0	0	0	0	1
denovo12356	1	0	0	0	0
denovo12355	1	0	0	0	0
denovo12354	2	0	0	0	0
denovo12353	0	0	1	0	0
denovo12352	0	0	0	1	0
denovo12351	0	0	1	0	0
denovo12350	0	1	0	0	0
denovo20479	0	0	1	0	0
denovo10225	0	0	0	1	0
denovo5649	0	0	0	1	0
denovo21430	0	0	1	0	0
denovo21431	1	0	0	0	0
denovo21432	0	1	0	0	0
denovo21433	0	0	1	0	0
denovo21434	0	0	1	0	0
denovo21435	0	0	0	1	0
denovo21436	0	0	1	0	0
denovo21437	0	1	0	0	0
denovo21438	0	0	1	0	0
denovo21439	0	0	0	1	0
denovo23490	0	0	1	0	0
denovo23491	0	0	1	0	0
denovo23492	0	0	2	0	0
denovo23493	0	1	0	0	0
denovo23494	0	1	0	0	0
denovo23495	0	0	1	0	0
denovo23496	0	1	0	0	0
denovo23497	0	0	0	1	0
denovo23498	0	1	0	0	0
denovo23499	1	0	0	0	0
denovo24147	0	1	0	0	0
denovo24146	0	0	1	0	0
denovo24145	0	0	0	1	0
denovo24144	0	1	5	29	27
denovo24143	0	1	0	0	0
denovo24142	0	0	6	0	0
denovo24141	2	0	0	0	0
denovo24140	0	2	0	0	0
denovo24149	0	0	0	1	0
denovo24148	0	0	1	0	0
denovo1282	1	1	3	2	0
denovo1283	0	0	1	0	0
denovo1280	1	1	0	0	0
denovo1281	0	1	0	0	0
denovo1286	0	0	0	1	0
denovo1287	1	0	0	0	0
denovo1284	0	1	0	0	0
denovo1285	0	0	0	1	0
denovo1288	0	0	0	1	0
denovo1289	0	1	0	0	0
denovo8759	1	1	0	0	0
denovo8758	0	1	0	0	0
denovo8753	1	0	0	0	0
denovo8752	0	0	1	0	0
denovo8751	0	0	1	0	0
denovo8750	0	0	1	0	1
denovo8757	0	1	0	0	0
denovo8756	0	0	1	0	0
denovo8755	0	0	0	0	1
denovo8754	16	0	1	0	0
denovo11079	0	0	1	0	0
denovo11078	0	0	0	0	1
denovo11077	0	0	0	0	1
denovo11076	0	0	1	0	0
denovo11075	0	0	0	0	1
denovo11074	0	0	1	0	0
denovo11073	0	0	0	1	0
denovo11072	0	1	0	0	0
denovo11071	0	0	1	0	0
denovo11070	0	0	1	0	0
denovo19350	0	0	0	1	0
denovo25438	0	1	0	0	0
denovo25439	0	0	1	0	0
denovo25434	0	1	0	0	0
denovo25435	1	0	0	0	0
denovo25436	0	1	0	0	0
denovo25437	1	0	0	0	0
denovo25430	0	0	1	0	0
denovo25431	0	1	0	0	0
denovo25432	0	1	0	0	0
denovo25433	0	1	0	0	0
denovo9088	0	0	1	0	0
denovo9089	0	0	0	0	1
denovo9080	2	0	0	0	0
denovo9081	0	0	0	1	0
denovo9082	0	0	0	1	0
denovo9083	0	1	0	0	0
denovo9084	0	0	0	1	0
denovo9085	0	0	1	0	0
denovo9086	0	1	0	0	0
denovo19351	0	0	0	1	0
denovo3628	1	0	0	0	0
denovo3629	0	3	1	0	0
denovo3626	0	0	0	1	0
denovo3627	0	0	0	0	1
denovo3624	0	0	0	0	1
denovo3625	0	1	0	0	0
denovo3622	1	0	0	0	0
denovo3623	0	1	0	0	0
denovo3620	0	1	0	0	0
denovo3621	1	0	0	0	0
denovo7538	0	0	0	0	1
denovo7539	1	0	0	0	0
denovo7536	0	0	1	0	0
denovo7537	1	0	0	0	0
denovo7534	0	0	0	0	1
denovo7535	1	0	0	0	0
denovo7532	0	0	1	0	0
denovo7533	0	1	0	0	0
denovo7530	0	0	0	1	0
denovo7531	1	0	0	0	0
denovo7280	0	0	1	0	0
denovo7281	1	0	0	0	0
denovo7282	0	1	0	0	0
denovo7283	0	0	1	0	0
denovo7284	1	0	0	0	0
denovo7285	0	0	0	1	0
denovo7286	1	0	0	0	0
denovo7287	0	1	0	0	0
denovo7288	0	2	0	1	0
denovo7289	0	0	1	0	0
denovo11927	0	0	0	1	0
denovo11926	0	1	0	0	0
denovo11921	0	0	0	1	0
denovo11920	1	0	0	0	0
denovo11923	1	0	0	0	0
denovo11922	0	0	1	0	0
denovo21399	0	0	0	1	0
denovo21398	0	0	0	1	0
denovo21395	0	0	1	0	0
denovo21394	0	0	1	0	0
denovo21397	0	1	0	0	0
denovo21396	0	0	1	0	0
denovo21391	0	0	0	1	0
denovo21390	0	0	0	1	0
denovo21393	0	0	1	0	0
denovo21392	0	1	1	0	0
denovo13567	0	1	0	0	0
denovo13566	0	1	0	0	0
denovo13565	1	0	0	0	0
denovo13564	0	0	0	1	0
denovo13563	0	0	0	1	0
denovo13562	0	1	0	0	0
denovo13561	0	0	0	1	0
denovo13560	0	0	0	3	0
denovo13569	0	0	0	1	0
denovo13568	0	0	0	2	0
denovo4399	0	1	0	0	0
denovo4398	0	0	1	0	0
denovo4397	0	0	0	0	1
denovo4396	2	0	0	0	0
denovo4395	0	0	1	0	0
denovo4394	0	0	0	1	0
denovo4393	0	0	0	1	0
denovo4392	0	0	1	0	0
denovo4391	0	0	1	0	0
denovo4390	0	0	0	1	0
denovo5116	0	0	1	0	0
denovo5117	0	0	1	0	0
denovo5114	0	1	0	0	0
denovo5115	0	0	0	1	0
denovo5112	0	0	1	0	0
denovo5113	1	0	0	0	0
denovo5110	1	0	0	0	0
denovo5111	0	0	0	1	0
denovo5118	0	0	1	0	0
denovo5119	2	0	0	0	0
denovo16007	0	0	0	1	0
denovo16006	0	0	0	1	0
denovo16005	0	1	0	0	0
denovo16004	1	0	0	0	0
denovo16003	0	1	0	0	0
denovo16002	0	0	0	1	0
denovo16001	0	1	0	0	0
denovo16000	1	0	0	0	0
denovo16009	0	0	1	0	3
denovo16008	0	0	1	0	0
denovo2236	1	0	0	0	0
denovo2237	1	0	0	0	0
denovo2234	0	0	0	1	0
denovo2235	0	0	0	1	0
denovo2232	4	0	0	0	0
denovo2233	0	0	0	2	0
denovo2230	0	2	0	0	0
denovo2231	0	0	0	1	0
denovo2238	0	0	1	0	0
denovo2239	0	0	0	0	1
denovo25379	0	1	0	0	0
denovo25378	0	0	0	1	0
denovo25373	1	0	0	0	0
denovo25372	0	0	0	1	0
denovo25371	1	0	0	0	0
denovo25370	0	0	1	0	0
denovo25377	0	2	0	0	0
denovo25376	0	0	0	0	1
denovo25375	0	0	0	1	0
denovo25374	0	0	0	3	0
denovo1068	0	0	1	0	0
denovo20020	9	1	0	0	0
denovo20021	1	0	0	0	0
denovo20022	0	1	0	0	0
denovo18929	0	0	0	0	1
denovo18926	1	0	0	0	0
denovo1069	0	0	0	1	0
denovo17755	1	0	0	0	0
denovo17756	0	0	0	1	0
denovo17757	0	0	1	0	0
denovo17750	0	0	0	1	0
denovo17751	0	1	0	0	0
denovo17752	0	0	0	1	0
denovo18921	0	0	0	1	0
denovo6486	0	0	0	1	0
denovo19604	0	0	1	0	0
denovo19605	0	0	0	1	0
denovo19606	0	0	0	1	0
denovo19607	0	1	0	0	0
denovo19600	0	0	0	0	1
denovo19601	1	0	0	0	0
denovo19602	0	0	0	1	0
denovo19603	0	0	1	0	0
denovo19608	0	0	0	1	0
denovo19609	1	0	0	0	0
denovo6481	0	0	0	2	7
denovo569	1	0	0	0	0
denovo568	0	0	1	0	0
denovo561	0	0	1	0	0
denovo560	0	1	0	0	0
denovo563	0	0	0	1	0
denovo562	0	0	1	0	0
denovo565	0	0	1	0	0
denovo564	3	0	0	0	0
denovo567	0	0	0	3	0
denovo566	0	0	0	1	0
denovo20936	1	0	0	0	0
denovo20937	0	0	0	0	1
denovo20934	0	1	0	0	0
denovo20935	0	1	0	0	0
denovo20932	0	0	1	0	0
denovo20933	0	1	0	0	0
denovo20930	0	1	0	0	0
denovo20931	1	0	0	0	0
denovo11754	0	0	0	1	0
denovo20938	0	0	0	2	1
denovo20939	1	0	0	0	0
denovo7917	0	1	0	0	0
denovo11752	0	1	0	0	0
denovo11753	0	1	0	0	0
denovo11750	0	0	1	0	0
denovo11751	4	3	0	0	0
denovo10236	0	0	1	0	0
denovo10237	1	0	0	0	0
denovo10234	1	0	0	0	0
denovo15603	0	0	3	0	0
denovo15604	0	0	0	0	1
denovo15605	0	0	1	0	0
denovo15606	0	0	0	1	0
denovo15607	0	0	1	0	0
denovo15608	0	0	0	1	0
denovo15609	0	0	0	1	0
denovo11759	1	0	0	0	0
denovo10238	0	0	1	0	0
denovo10239	0	0	0	1	0
denovo13765	0	0	0	2	0
denovo13764	0	0	0	0	1
denovo13767	0	0	1	0	0
denovo13766	0	0	0	0	1
denovo13761	0	0	1	0	0
denovo13760	0	0	1	0	0
denovo13763	1	0	0	0	0
denovo13762	0	0	0	0	1
denovo13769	0	0	0	0	1
denovo13768	0	0	2	1	0
denovo1065	0	1	0	0	0
denovo22394	0	0	0	1	0
denovo22395	0	0	0	1	0
denovo22396	0	1	0	0	0
denovo22397	0	0	1	0	0
denovo22390	0	0	1	0	0
denovo22391	0	0	1	0	0
denovo22392	0	1	0	0	0
denovo22393	0	1	0	0	0
denovo22398	0	0	0	1	0
denovo22399	1	0	0	0	0
denovo12494	0	1	1	0	0
denovo12495	1	0	0	0	0
denovo12496	0	0	1	0	0
denovo12497	0	0	0	0	1
denovo12490	0	0	1	0	0
denovo12491	0	1	0	1	0
denovo12492	0	1	0	0	0
denovo12493	1	0	0	0	0
denovo12498	0	1	0	0	0
denovo12499	0	0	1	0	0
denovo14269	1	0	0	0	0
denovo14268	1	0	0	0	0
denovo14261	0	0	1	2	0
denovo14260	0	1	0	0	0
denovo14263	0	1	0	0	0
denovo14262	0	4	0	0	0
denovo14265	0	1	0	0	0
denovo14264	0	1	0	0	0
denovo14267	0	0	1	0	0
denovo14266	0	0	1	0	0
denovo12148	1	0	0	0	0
denovo12149	0	0	1	0	0
denovo12146	0	0	1	0	0
denovo12147	1	0	0	0	0
denovo12144	0	0	1	0	0
denovo12145	1	0	0	0	0
denovo12142	1	0	0	0	0
denovo12143	0	0	1	0	0
denovo12140	1	0	0	0	0
denovo12141	0	1	0	0	0
denovo18720	0	0	0	1	0
denovo17517	0	0	0	1	0
denovo18722	0	3	0	1	0
denovo18723	0	0	0	0	1
denovo18724	0	0	0	1	0
denovo18725	0	0	0	5	13
denovo17510	0	0	1	0	0
denovo18727	0	1	0	0	0
denovo18728	0	1	0	0	0
denovo18729	1	0	0	0	0
denovo17518	0	0	0	1	0
denovo17519	0	0	0	1	0
denovo1859	1	0	0	0	0
denovo1858	1	0	0	0	0
denovo22648	0	1	0	0	0
denovo22649	1	0	0	0	0
denovo1853	0	1	1	0	0
denovo1852	1	0	0	0	0
denovo1851	0	0	0	0	1
denovo1850	0	1	0	0	0
denovo1857	0	1	0	0	0
denovo1856	0	1	0	0	0
denovo1855	0	0	1	1	0
denovo1854	0	1	0	0	0
denovo23519	0	1	0	0	0
denovo23518	0	0	1	1	0
denovo23515	0	1	0	1	0
denovo23514	1	0	0	0	0
denovo23517	0	0	0	1	0
denovo23516	0	0	0	1	0
denovo23511	1	0	0	0	0
denovo23510	1	0	0	0	0
denovo23513	1	0	0	0	0
denovo23512	1	0	0	0	0
denovo18898	0	2	0	0	0
denovo18899	0	1	0	0	0
denovo18892	0	0	1	0	0
denovo18893	0	0	0	1	0
denovo18890	0	0	1	0	3
denovo18891	0	0	0	1	0
denovo18896	0	0	1	0	0
denovo18897	0	0	1	0	0
denovo18894	0	0	1	0	0
denovo18895	1	0	0	0	0
denovo1589	0	0	1	0	0
denovo1588	0	0	0	0	1
denovo1585	1	0	0	0	0
denovo1584	0	0	1	0	0
denovo1587	1	0	0	0	0
denovo1586	0	0	2	0	0
denovo1581	1	0	0	0	0
denovo1580	0	1	11	49	104
denovo1583	0	0	0	0	1
denovo1582	0	0	0	0	1
denovo7860	0	1	0	0	0
denovo7861	0	0	1	0	0
denovo7862	0	0	1	0	0
denovo7863	0	0	0	1	0
denovo7864	0	0	3	0	1
denovo7865	0	0	0	1	0
denovo7866	0	0	0	0	1
denovo7867	0	0	0	1	0
denovo7868	0	0	1	0	0
denovo7869	2	0	0	0	0
denovo16645	0	0	0	1	1
denovo16644	0	1	0	0	0
denovo16647	0	1	1	0	0
denovo16646	1	0	0	0	0
denovo16641	0	0	0	1	0
denovo16640	1	0	0	0	0
denovo16643	4	0	0	0	0
denovo16642	0	0	0	0	1
denovo16649	0	0	1	0	0
denovo16648	0	0	1	0	0
denovo21779	1	0	0	0	0
denovo21778	0	0	1	0	0
denovo9479	2	0	0	0	0
denovo9478	0	0	1	0	0
denovo9475	0	0	0	1	0
denovo9474	0	0	1	0	0
denovo9477	0	0	0	1	0
denovo9476	0	0	0	1	0
denovo9471	1	0	0	0	0
denovo9470	0	1	0	0	0
denovo9473	1	0	0	0	0
denovo9472	0	0	0	0	1
denovo21607	0	0	1	1	0
denovo21606	0	0	1	1	4
denovo21605	0	0	1	1	0
denovo21604	1	0	0	0	0
denovo21603	0	2	0	0	0
denovo21602	1	0	0	0	0
denovo21601	1	0	0	0	0
denovo21600	0	1	0	0	0
denovo1321	0	0	1	0	0
denovo1320	2	0	0	0	0
denovo1323	0	0	1	0	0
denovo1322	0	0	0	0	1
denovo1325	0	1	0	0	0
denovo1324	0	1	0	0	0
denovo21609	0	0	0	1	0
denovo21608	1	0	0	0	0
denovo9549	1	0	0	0	0
denovo21772	1	0	0	0	0
denovo9299	3	0	0	0	0
denovo9298	0	0	0	1	0
denovo2748	0	1	1	0	0
denovo2749	0	0	0	0	1
denovo9291	0	0	0	0	1
denovo9290	0	0	0	1	0
denovo9293	0	1	2	0	0
denovo2745	0	0	1	0	0
denovo9295	0	0	0	1	0
denovo9294	0	0	0	1	0
denovo9297	0	0	0	1	0
denovo9296	0	0	0	4	4
denovo6058	0	0	0	0	1
denovo6059	1	0	0	0	0
denovo6056	0	0	0	1	0
denovo6057	0	1	0	0	0
denovo6054	0	0	0	1	0
denovo6055	0	1	0	0	0
denovo6052	0	0	0	1	0
denovo6053	1	0	0	0	0
denovo6050	0	0	1	0	0
denovo6051	0	0	0	0	1
denovo10179	1	1	0	0	0
denovo10178	0	1	1	1	0
denovo10175	0	1	0	0	0
denovo10174	0	0	0	0	1
denovo10177	1	0	0	0	0
denovo10176	0	0	0	1	0
denovo10171	0	0	1	0	0
denovo10170	0	0	1	0	0
denovo10173	0	0	1	0	0
denovo10172	0	0	0	1	0
denovo25603	0	0	0	1	0
denovo25602	0	2	0	0	0
denovo25601	0	0	0	1	0
denovo25600	0	1	0	0	0
denovo25607	0	0	0	4	4
denovo25606	0	0	0	1	0
denovo25605	0	0	1	0	0
denovo25604	0	0	0	1	0
denovo25609	0	0	0	1	0
denovo25608	1	0	0	0	0
denovo4740	0	0	1	0	0
denovo4741	0	0	1	0	0
denovo4742	0	0	2	0	0
denovo4743	0	0	0	0	1
denovo4744	1	0	0	0	0
denovo4745	1	0	0	0	0
denovo4746	0	0	0	1	0
denovo4747	1	0	0	0	0
denovo4748	0	0	0	1	0
denovo4749	0	0	1	0	0
denovo5831	0	0	0	0	1
denovo5830	0	1	0	0	0
denovo5833	0	0	0	1	0
denovo5832	0	0	0	0	1
denovo5835	0	0	0	1	0
denovo5834	0	1	0	0	0
denovo5837	0	0	1	0	0
denovo5836	0	0	1	0	0
denovo5839	1	0	0	0	0
denovo5838	0	0	1	0	0
denovo7091	0	0	1	0	0
denovo7090	0	0	0	0	2
denovo7093	0	0	0	1	0
denovo7092	1	0	0	0	0
denovo7095	0	0	0	1	0
denovo7094	0	1	0	0	0
denovo7097	1	0	0	0	0
denovo7096	1	0	0	0	0
denovo7099	0	0	1	0	0
denovo7098	0	0	3	5	2
denovo17716	0	0	1	0	0
denovo6878	1	0	0	0	0
denovo6879	2	0	0	0	0
denovo6870	0	0	0	1	0
denovo6871	0	1	0	0	0
denovo6872	0	0	1	0	0
denovo6873	0	0	0	1	0
denovo6874	0	1	1	0	0
denovo6875	0	0	1	0	0
denovo6876	0	0	0	1	0
denovo6877	0	0	0	1	0
denovo17259	0	0	0	1	0
denovo17258	0	0	0	1	0
denovo17255	0	0	1	0	0
denovo17254	0	0	1	0	0
denovo17257	0	0	0	0	3
denovo17256	0	1	0	0	0
denovo17251	0	0	0	1	0
denovo17250	0	1	0	0	0
denovo17253	1	0	0	0	0
denovo17252	0	0	0	1	0
denovo969	0	0	0	1	0
denovo968	0	0	0	1	0
denovo965	0	0	0	0	2
denovo964	2	3	2	0	0
denovo967	1	0	0	0	0
denovo966	0	0	0	1	0
denovo961	0	0	2	0	0
denovo960	0	0	0	1	0
denovo963	0	0	0	0	1
denovo962	1	0	0	0	0
denovo19665	0	0	0	1	0
denovo24406	0	0	0	1	0
denovo24407	0	2	14	4	0
denovo24404	0	0	0	1	0
denovo24405	1	0	0	0	0
denovo24402	0	0	0	1	0
denovo24403	0	0	0	3	1
denovo24400	1	0	0	0	0
denovo8284	1	0	0	0	0
denovo24408	0	0	0	1	0
denovo24409	0	0	0	1	0
denovo8282	0	1	0	0	0
denovo8288	0	1	0	0	0
denovo10867	0	0	1	0	0
denovo18859	0	1	0	0	0
denovo23991	1	0	0	0	0
denovo23990	0	0	1	0	0
denovo23993	0	0	0	0	1
denovo23992	0	0	0	2	0
denovo23995	0	1	0	0	0
denovo23994	0	0	1	0	0
denovo23997	0	0	0	1	0
denovo23996	1	0	0	0	0
denovo23999	0	0	0	0	1
denovo23998	0	0	0	1	0
denovo4880	0	0	0	1	0
denovo158	0	0	0	1	0
denovo159	0	0	0	1	0
denovo154	0	1	0	0	0
denovo155	1	0	0	0	0
denovo156	0	0	0	1	0
denovo157	0	0	0	1	0
denovo150	1	0	0	0	0
denovo151	0	0	0	1	0
denovo152	0	1	0	0	0
denovo153	0	3	13	0	0
denovo9901	7	0	1	0	0
denovo9900	0	0	0	0	1
denovo9903	0	0	0	1	0
denovo9902	1	0	0	0	0
denovo9905	0	0	0	1	0
denovo9904	0	0	0	1	0
denovo9907	0	0	0	1	0
denovo9906	1	0	0	1	0
denovo9909	3	1	0	0	0
denovo9908	1	0	0	0	0
denovo10379	0	0	1	3	4
denovo10378	1	0	0	0	0
denovo18140	2	0	0	0	0
denovo18141	0	1	0	0	0
denovo18142	0	0	0	1	0
denovo18143	0	0	1	0	0
denovo18144	0	0	0	1	0
denovo18145	0	0	0	1	0
denovo18146	0	0	0	1	0
denovo18147	0	17	5	0	0
denovo18148	0	0	1	0	0
denovo18149	1	2	2	0	0
denovo14870	0	0	0	1	0
denovo14871	0	0	0	1	0
denovo14872	0	0	1	0	0
denovo14873	0	0	1	0	0
denovo14874	0	1	1	1	0
denovo14875	0	0	0	1	0
denovo14876	0	1	0	0	0
denovo14877	0	0	1	0	0
denovo14878	0	3	9	4	0
denovo14879	1	0	0	0	0
denovo20873	0	2	0	0	0
denovo20872	0	0	0	1	0
denovo20871	1	0	0	0	0
denovo20870	0	0	0	1	0
denovo20877	0	0	0	1	0
denovo20876	0	1	0	0	0
denovo20875	0	0	0	1	0
denovo20874	0	0	0	1	0
denovo20879	0	0	0	1	0
denovo20878	0	0	0	1	0
denovo15477	0	0	1	1	0
denovo15476	0	0	1	0	0
denovo15475	0	1	0	0	0
denovo15474	0	1	0	0	1
denovo15473	0	1	0	0	0
denovo15472	1	0	0	0	0
denovo15471	0	0	1	0	0
denovo15470	1	0	0	0	0
denovo15479	0	0	0	1	0
denovo15478	0	0	0	1	0
denovo18852	0	1	0	0	0
denovo10865	1	0	0	0	0
denovo21834	0	0	1	0	0
denovo21835	0	0	1	0	0
denovo21836	0	1	0	0	0
denovo21837	3	0	0	0	0
denovo21830	0	1	0	0	0
denovo21831	0	0	0	1	0
denovo21832	0	2	1	0	0
denovo21833	0	0	0	1	0
denovo21838	0	0	1	0	0
denovo21839	1	0	0	0	0
denovo13134	0	0	0	1	2
denovo13135	3	0	0	0	0
denovo13136	0	2	0	0	0
denovo13137	0	0	2	1	1
denovo13130	0	0	2	0	0
denovo13131	0	0	1	0	0
denovo13132	0	1	0	0	0
denovo13133	0	0	1	0	0
denovo13138	0	0	1	0	0
denovo13139	0	1	0	0	0
denovo12849	0	3	2	7	7
denovo12848	0	1	0	4	1
denovo12847	0	1	0	0	0
denovo12846	1	0	0	0	0
denovo12845	0	1	0	0	0
denovo12844	0	1	0	0	0
denovo12843	0	1	0	0	0
denovo12842	0	1	0	0	0
denovo12841	1	0	0	0	0
denovo12840	0	0	0	1	0
denovo24931	0	0	1	4	2
denovo22569	5	0	0	0	0
denovo22568	0	0	0	0	1
denovo22563	0	0	1	0	0
denovo22562	0	0	0	2	0
denovo22561	1	0	0	0	0
denovo22560	0	1	0	0	0
denovo22567	0	0	1	0	0
denovo22566	0	0	1	0	0
denovo22565	0	0	1	0	0
denovo22564	0	0	0	1	0
denovo13868	0	0	0	1	0
denovo13869	0	0	1	0	0
denovo24937	0	0	0	1	0
denovo13864	0	0	1	0	0
denovo13865	0	1	0	0	0
denovo12269	0	0	0	0	1
denovo12268	0	0	1	0	0
denovo12263	0	0	0	1	0
denovo12262	1	0	0	0	0
denovo12261	0	0	1	0	0
denovo12260	0	0	0	1	0
denovo12267	0	0	2	0	0
denovo12266	0	0	1	0	0
denovo12265	0	0	0	1	0
denovo12264	0	0	1	0	0
denovo11293	0	0	0	0	1
denovo11292	1	0	0	0	0
denovo11291	1	0	0	0	0
denovo8269	0	0	0	1	0
denovo8268	1	0	0	0	0
denovo8263	0	0	0	1	0
denovo8262	0	0	1	0	0
denovo8261	1	0	0	0	0
denovo8260	0	0	0	0	1
denovo8267	0	0	1	0	0
denovo8266	1	0	0	0	0
denovo8265	0	0	0	0	1
denovo7616	0	0	1	0	0
denovo20059	0	0	1	0	0
denovo20058	0	0	0	1	0
denovo20055	0	0	0	2	0
denovo20054	0	0	0	0	1
denovo20057	0	0	1	0	0
denovo20056	0	1	0	0	0
denovo20051	1	0	0	0	0
denovo20050	0	0	0	1	0
denovo20053	5	0	0	0	0
denovo20052	1	0	0	0	0
denovo18917	1	0	0	0	0
denovo18916	0	1	1	1	0
denovo17727	0	2	7	2	0
denovo17726	0	0	1	0	0
denovo17721	0	0	0	0	1
denovo17720	0	0	0	1	0
denovo17723	0	0	0	1	0
denovo18910	0	0	0	0	1
denovo17729	0	0	1	0	0
denovo17728	0	0	0	1	0
denovo18919	1	0	0	0	0
denovo18918	0	0	2	3	0
denovo7618	1	0	0	0	0
denovo8199	0	1	0	0	0
denovo8198	0	0	0	1	0
denovo11769	1	0	0	0	0
denovo11768	0	1	0	0	0
denovo11767	0	0	1	0	0
denovo11766	0	0	1	0	0
denovo11765	0	1	2	0	0
denovo11764	0	0	1	0	0
denovo11763	0	0	1	0	0
denovo8190	0	0	0	0	1
denovo11761	0	0	0	0	1
denovo11760	1	0	0	0	0
denovo5284	0	0	1	1	0
denovo5285	0	1	0	0	0
denovo5066	1	0	0	0	0
denovo5067	0	1	0	0	0
denovo5064	1	0	0	0	0
denovo5065	0	0	0	1	0
denovo25108	0	1	0	0	0
denovo25109	0	0	0	1	0
denovo25104	1	0	0	0	0
denovo5062	0	0	0	0	1
denovo25106	1	0	0	0	0
denovo25107	0	0	0	1	0
denovo25100	0	0	1	0	0
denovo25101	0	0	0	1	0
denovo25102	0	1	0	0	0
denovo5063	0	1	0	0	0
denovo5264	0	0	0	1	0
denovo5265	0	0	1	0	0
denovo5266	1	0	0	0	0
denovo5267	1	0	0	0	0
denovo5260	0	0	0	1	0
denovo5261	0	1	0	0	1
denovo5262	0	1	0	0	0
denovo5263	0	1	0	1	0
denovo5061	0	0	1	0	0
denovo5268	0	0	0	1	0
denovo5269	0	1	0	0	0
denovo5288	0	0	1	0	0
denovo2064	0	1	0	0	0
denovo11189	0	0	0	1	0
denovo11188	0	0	0	1	0
denovo11183	0	1	0	0	0
denovo11182	0	0	0	1	0
denovo11181	0	0	1	0	0
denovo11180	0	0	0	1	0
denovo11187	0	5	1	0	0
denovo11186	0	1	0	0	0
denovo11185	0	1	1	0	0
denovo11184	0	0	0	1	0
denovo9654	1	0	0	0	0
denovo6795	0	0	0	3	0
denovo6794	0	1	0	0	0
denovo6797	0	1	0	0	0
denovo6796	0	0	1	0	0
denovo6791	0	0	4	0	0
denovo6790	0	0	1	0	0
denovo6793	0	0	1	1	0
denovo6792	0	0	2	0	0
denovo3316	0	0	0	1	1
denovo3317	0	1	0	0	0
denovo3314	0	0	3	10	2
denovo3315	0	0	1	0	0
denovo6799	0	0	0	1	0
denovo6798	0	1	0	0	0
denovo3310	0	1	1	1	1
denovo3311	1	0	0	0	0
denovo25812	0	1	1	0	0
denovo25813	0	0	0	1	0
denovo25810	0	0	1	0	0
denovo25811	0	0	1	0	0
denovo25816	0	0	0	1	0
denovo25817	0	0	0	1	0
denovo25814	1	0	0	0	0
denovo25815	0	1	0	0	0
denovo25818	0	0	0	1	0
denovo25819	0	0	1	0	0
